20220531084730040,31.97756683,118.76424133,44.10,4.57,70159
20220531084730040,31.97756683,118.76424133,43.30,4.57,70191
20220531084730060,31.97756433,118.76423517,43.30,5.94,70346
20220531084730060,31.97756433,118.76423517,43.40,5.94,70378
20220531084730080,31.97756300,118.76422933,43.40,5.87,70558
20220531084731000,31.97756083,118.76422333,43.40,6.13,70753
20220531084731000,31.97756083,118.76422333,43.10,6.13,70786
20220531084731020,31.97756033,118.76421867,43.10,4.02,70963
20220531084731020,31.97756033,118.76421867,42.60,4.02,70995
20220531084731040,31.97755900,118.76421383,42.60,4.50,71163
20220531084731040,31.97755900,118.76421383,42.20,4.50,71195
20220531084731060,31.97755983,118.76421017,42.20,2.72,71353
20220531084731080,31.97755883,118.76420583,42.20,3.78,71568
20220531084731080,31.97755883,118.76420583,41.10,3.78,71600
20220531084732000,31.97755833,118.76420100,41.10,4.50,71759
20220531084732020,31.97755750,118.76419783,41.10,2.67,71972
20220531084732040,31.97755617,118.76419350,41.10,4.82,72162
20220531084732060,31.97755517,118.76418917,41.10,4.72,72362
20220531084732060,31.97755517,118.76418917,40.00,4.72,72394
20220531084732080,31.97755417,118.76418500,40.00,4.41,72570
20220531084732080,31.97755417,118.76418500,39.90,4.41,72602
20220531084733000,31.97755267,118.76418100,39.90,5.30,72762
20220531084733000,31.97755267,118.76418100,39.90,5.30,72794
20220531084733020,31.97755150,118.76417767,39.90,3.98,72956
20220531084733040,31.97754983,118.76417417,39.90,4.69,73162
20220531084733060,31.97754783,118.76417050,39.90,4.44,73359
20220531084733060,31.97754783,118.76417050,39.40,4.44,73391
20220531084733080,31.97754633,118.76416700,39.40,4.67,73560
20220531084733080,31.97754633,118.76416700,39.20,4.67,73592
20220531084734000,31.97754567,118.76416300,39.20,4.83,73763
20220531084734000,31.97754567,118.76416300,38.90,4.83,73795
20220531084734020,31.97754450,118.76416017,38.90,3.70,73958
20220531084734040,31.97754233,118.76415700,38.90,4.59,74168
20220531084734060,31.97754000,118.76415317,38.90,5.43,74357
20220531084734060,31.97754000,118.76415317,38.70,5.43,74389
20220531084734080,31.97753800,118.76415050,38.70,4.52,74564
20220531084734080,31.97753800,118.76415050,38.60,4.52,74596
20220531084735020,31.97753550,118.76414467,38.60,4.30,74972
20220531084735020,31.97753550,118.76414467,38.50,4.30,75004
20220531084735040,31.97753433,118.76414133,38.50,4.70,75169
20220531084735040,31.97753433,118.76414133,38.50,4.70,75201
20220531084735060,31.97753400,118.76413783,38.50,4.39,75366
20220531084735060,31.97753400,118.76413783,38.60,4.39,75398
20220531084735080,31.97753433,118.76413567,38.60,3.89,75556
20220531084736000,31.97753333,118.76413250,38.60,4.57,75771
20220531084736020,31.97753217,118.76413017,38.60,3.24,75958
20220531084736040,31.97752883,118.76412733,38.60,4.50,76168
20220531084736060,31.97752500,118.76412500,38.60,4.69,76363
20220531084736060,31.97752500,118.76412500,38.00,4.69,76395
20220531084736080,31.97752200,118.76412250,38.00,5.56,76570
20220531084736080,31.97752200,118.76412250,37.90,5.56,76602
20220531084737000,31.97752017,118.76412033,37.90,4.28,76775
20220531084737000,31.97752017,118.76412033,37.90,4.28,76807
20220531084737020,31.97751767,118.76411850,37.90,4.52,76968
20220531084737020,31.97751767,118.76411850,37.90,4.52,77000
20220531084737040,31.97751583,118.76411633,37.90,4.70,77172
20220531084737040,31.97751583,118.76411633,37.80,4.70,77204
20220531084737060,31.97751500,118.76411417,37.80,3.28,77369
20220531084737080,31.97751317,118.76411250,37.80,2.80,77569
20220531084738000,31.97751017,118.76411133,37.80,3.41,77773
20220531084738000,31.97751017,118.76411133,37.70,3.41,77805
20220531084738020,31.97750800,118.76411067,37.70,4.20,77963
20220531084738040,31.97750483,118.76411083,37.70,6.15,78158
20220531084738040,31.97750483,118.76411083,37.30,6.15,78190
20220531084738060,31.97750117,118.76410967,37.30,6.07,78369
20220531084738060,31.97750117,118.76410967,37.50,6.07,78401
20220531084738080,31.97749867,118.76410900,37.50,5.54,78572
20220531084738080,31.97749867,118.76410900,37.40,5.54,78604
20220531084739000,31.97749500,118.76410867,37.40,5.15,78768
20220531084739000,31.97749500,118.76410867,37.60,5.15,78800
20220531084739020,31.97749200,118.76410867,37.60,5.41,78968
20220531084739020,31.97749200,118.76410867,37.80,5.41,79000
20220531084739040,31.97748867,118.76410833,37.80,5.30,79164
20220531084739040,31.97748867,118.76410833,37.90,5.30,79196
20220531084739060,31.97748583,118.76410833,37.90,5.46,79359
20220531084739060,31.97748583,118.76410833,37.80,5.46,79391
20220531084739080,31.97748233,118.76410733,37.80,5.76,79555
20220531084739080,31.97748233,118.76410733,37.90,5.76,79587
20220531084740000,31.97748017,118.76410617,37.90,4.83,79760
20220531084740000,31.97748017,118.76410617,38.00,4.83,79792
20220531084740020,31.97747850,118.76410583,38.00,4.83,79994
20220531084740040,31.97747650,118.76410467,38.00,3.43,80164
20220531084740060,31.97747317,118.76410367,38.00,4.48,80358
20220531084740080,31.97747183,118.76410400,38.00,4.67,80557
20220531084740080,31.97747183,118.76410400,38.10,4.67,80589
20220531084741000,31.97746917,118.76410383,38.10,3.91,80752
20220531084741020,31.97746650,118.76410467,38.10,5.33,81002
20220531084741040,31.97746700,118.76410517,38.10,3.57,81164
20220531084741060,31.97746583,118.76410583,38.10,3.80,81357
20220531084741060,31.97746583,118.76410583,37.80,3.80,81389
20220531084741080,31.97746400,118.76410517,37.80,2.54,81558
20220531084741080,31.97746400,118.76410517,38.00,2.54,81590
20220531084742000,31.97746217,118.76410500,38.00,2.39,81769
20220531084742000,31.97746217,118.76410500,38.20,2.39,81801
20220531084742020,31.97746167,118.76410600,38.20,2.56,81960
20220531084742020,31.97746167,118.76410600,38.00,2.56,81992
20220531084742040,31.97746067,118.76410650,38.00,2.67,82156
20220531084742040,31.97746067,118.76410650,38.00,2.67,82188
20220531084742060,31.97745817,118.76410417,38.00,4.07,82363
20220531084742080,31.97745600,118.76410333,38.00,4.46,82567
20220531084742080,31.97745600,118.76410333,38.00,4.46,82599
20220531084743000,31.97745433,118.76410400,38.00,3.35,82769
20220531084743020,31.97745333,118.76410400,38.00,2.70,82969
20220531084743020,31.97745333,118.76410400,37.90,2.70,83001
