2022-05-2907:33:03.030,32.10559033,118.86393650,36.20,49.02
2022-05-2907:33:03.050,32.10559933,118.86396383,36.20,48.73
2022-05-2907:33:03.050,32.10559933,118.86396383,36.20,48.73
2022-05-2907:33:03.070,32.10561067,118.86398950,36.20,47.86
2022-05-2907:33:03.070,32.10561067,118.86398950,36.20,47.86
2022-05-2907:33:03.090,32.10562383,118.86401167,36.20,44.74
2022-05-2907:33:03.090,32.10562383,118.86401167,36.30,44.74
2022-05-2907:33:04.010,32.10563967,118.86403017,36.30,42.89
2022-05-2907:33:04.010,32.10563967,118.86403017,36.50,42.89
2022-05-2907:33:04.030,32.10565633,118.86404483,36.50,40.69
2022-05-2907:33:04.030,32.10565633,118.86404483,36.50,40.69
2022-05-2907:33:04.050,32.10567467,118.86405400,36.50,38.41
2022-05-2907:33:04.050,32.10567467,118.86405400,36.50,38.41
2022-05-2907:33:04.070,32.10569417,118.86405967,36.50,39.50
2022-05-2907:33:04.070,32.10569417,118.86405967,36.60,39.50
2022-05-2907:33:04.090,32.10571450,118.86406367,36.60,40.36
2022-05-2907:33:04.090,32.10571450,118.86406367,36.60,40.36
2022-05-2907:33:05.010,32.10573400,118.86406167,36.70,40.36
2022-05-2907:33:05.030,32.10575267,118.86405833,36.70,37.69
2022-05-2907:33:05.030,32.10575267,118.86405833,37.10,37.69
2022-05-2907:33:05.050,32.10576917,118.86405333,37.10,34.11
2022-05-2907:33:05.050,32.10576917,118.86405333,37.40,34.11
2022-05-2907:33:05.070,32.10578233,118.86404533,37.40,29.37
2022-05-2907:33:05.070,32.10578233,118.86404533,37.70,29.37
2022-05-2907:33:05.090,32.10579283,118.86403300,37.70,29.09
2022-05-2907:33:05.090,32.10579283,118.86403300,37.70,29.09
2022-05-2907:33:06.010,32.10580067,118.86402050,37.70,26.11
2022-05-2907:33:06.010,32.10580067,118.86402050,37.50,26.11
